date,symbol,cash,shares,close,position_value,portfolio_value,daily_pnl,daily_return,breakout_signal,rolling_high,atr,window_test_start
2023-04-27 13:30:00,XLE,100000.0,0,41.915000915527344,0.0,100000.0,0.0,0.0,False,43.869998931884766,0.724285398210798,2023-04-05 13:30:00
2023-04-28 13:30:00,XLE,100000.0,0,42.564998626708984,0.0,100000.0,0.0,0.0,False,43.869998931884766,0.7489283425467355,2023-04-05 13:30:00
2023-05-01 13:30:00,XLE,100000.0,0,42.084999084472656,0.0,100000.0,0.0,0.0,False,43.650001525878906,0.7507138933454242,2023-04-05 13:30:00
2023-05-02 13:30:00,XLE,100000.0,0,40.255001068115234,0.0,100000.0,0.0,0.0,False,43.380001068115234,0.8739280700683594,2023-04-05 13:30:00
2023-05-03 13:30:00,XLE,100000.0,0,39.494998931884766,0.0,100000.0,0.0,0.0,False,43.34000015258789,0.8899996621268136,2023-04-05 13:30:00
2023-05-04 13:30:00,XLE,100000.0,0,39.05500030517578,0.0,100000.0,0.0,0.0,False,43.34000015258789,0.9232139587402344,2023-04-05 13:30:00
2023-05-05 13:30:00,XLE,100000.0,0,40.1150016784668,0.0,100000.0,0.0,0.0,False,43.34000015258789,0.9714281899588448,2023-04-05 13:30:00
2023-05-08 13:30:00,XLE,100000.0,0,40.1150016784668,0.0,100000.0,0.0,0.0,False,43.34000015258789,0.9835709163120815,2023-04-05 13:30:00
2023-05-09 13:30:00,XLE,100000.0,0,40.130001068115234,0.0,100000.0,0.0,0.0,False,42.79499816894531,0.995713642665318,2023-04-05 13:30:00
2023-05-10 13:30:00,XLE,100000.0,0,39.67499923706055,0.0,100000.0,0.0,0.0,False,42.79499816894531,1.0053566523960658,2023-04-05 13:30:00
2023-05-11 13:30:00,XLE,100000.0,0,39.20000076293945,0.0,100000.0,0.0,0.0,False,42.79499816894531,1.016784940447126,2023-04-05 13:30:00
2023-05-12 13:30:00,XLE,100000.0,0,39.2599983215332,0.0,100000.0,0.0,0.0,False,42.79499816894531,0.9942850385393415,2023-04-05 13:30:00
2023-05-15 13:30:00,XLE,100000.0,0,39.459999084472656,0.0,100000.0,0.0,0.0,False,42.540000915527344,0.9607137952532087,2023-04-05 13:30:00
2023-05-16 13:30:00,XLE,100000.0,0,38.4900016784668,0.0,100000.0,0.0,0.0,False,41.64500045776367,0.969285147530692,2023-04-05 13:30:00
2023-05-17 13:30:00,XLE,100000.0,0,39.22999954223633,0.0,100000.0,0.0,0.0,False,40.875,0.9889278411865234,2023-04-05 13:30:00
2023-05-18 13:30:00,XLE,100000.0,0,39.51499938964844,0.0,100000.0,0.0,0.0,False,40.875,0.9632135118756976,2023-04-05 13:30:00
2023-05-19 13:30:00,XLE,100000.0,0,39.81999969482422,0.0,100000.0,0.0,0.0,False,40.875,0.9567852020263672,2023-04-05 13:30:00
2023-05-22 13:30:00,XLE,100000.0,0,39.654998779296875,0.0,100000.0,0.0,0.0,False,40.875,0.8317852020263672,2023-04-05 13:30:00
2023-05-23 13:30:00,XLE,100000.0,0,40.08000183105469,0.0,100000.0,0.0,0.0,False,40.5099983215332,0.839285169328962,2023-04-05 13:30:00
2023-05-24 13:30:00,XLE,100000.0,0,40.255001068115234,0.0,100000.0,0.0,0.0,False,40.53499984741211,0.8160708291190011,2023-04-05 13:30:00
2023-05-25 13:30:00,XLE,100000.0,0,39.540000915527344,0.0,100000.0,0.0,0.0,False,40.564998626708984,0.7953567504882812,2023-04-05 13:30:00
2023-05-26 13:30:00,XLE,100000.0,0,39.3849983215332,0.0,100000.0,0.0,0.0,False,40.564998626708984,0.7914281572614398,2023-04-05 13:30:00
2023-05-30 13:30:00,XLE,100000.0,0,38.97999954223633,0.0,100000.0,0.0,0.0,False,40.564998626708984,0.7942853655133929,2023-04-05 13:30:00
2023-05-31 13:30:00,XLE,100000.0,0,38.29499816894531,0.0,100000.0,0.0,0.0,False,40.564998626708984,0.7785709926060268,2023-04-05 13:30:00
2023-06-01 13:30:00,XLE,100000.0,0,38.77000045776367,0.0,100000.0,0.0,0.0,False,40.564998626708984,0.8003570011683873,2023-04-05 13:30:00
2023-06-02 13:30:00,XLE,100000.0,0,39.95000076293945,0.0,100000.0,0.0,0.0,False,40.564998626708984,0.849285398210798,2023-04-05 13:30:00
2023-06-05 13:30:00,XLE,100000.0,0,39.685001373291016,0.0,100000.0,0.0,0.0,False,40.564998626708984,0.872856685093471,2023-04-05 13:30:00
2023-06-06 13:30:00,XLE,100000.0,0,40.005001068115234,0.0,100000.0,0.0,0.0,False,40.564998626708984,0.8649997711181641,2023-04-05 13:30:00
2023-06-07 13:30:00,XLE,100000.0,0,41.064998626708984,0.0,100000.0,0.0,0.0,True,40.564998626708984,0.8764286041259766,2023-04-05 13:30:00
2023-06-08 13:30:00,XLE,37.282596588134766,2431,40.88999938964844,99403.58851623535,99440.87111282349,-559.1288871765137,-0.005591288871765188,False,41.1150016784668,0.893214362008231,2023-04-05 13:30:00
2023-06-09 13:30:00,XLE,37.282596588134766,2431,40.665000915527344,98856.61722564697,98893.89982223511,-546.9712905883789,-0.0055004676092167415,False,41.2599983215332,0.8860713413783482,2023-04-05 13:30:00
2023-06-12 13:30:00,XLE,37.282596588134766,2431,40.275001525878906,97908.52870941162,97945.81130599976,-948.0885162353516,-0.009586926169759424,False,41.2599983215332,0.9014284951346261,2023-04-05 13:30:00
2023-06-13 13:30:00,XLE,37.282596588134766,2431,40.46500015258789,98370.41537094116,98407.6979675293,461.886661529541,0.004715736746378374,False,41.2599983215332,0.9089281899588448,2023-04-05 13:30:00
2023-06-14 13:30:00,XLE,37.282596588134766,2431,40.04999923706055,97361.54814529419,97398.83074188232,-1008.8672256469727,-0.010251913686466496,False,41.2599983215332,0.9549996512276786,2023-04-05 13:30:00
2023-06-15 13:30:00,XLE,37.282596588134766,2431,40.4900016784668,98431.19408035278,98468.47667694092,1069.6459350585938,0.010982122956827656,False,41.2599983215332,0.9307136535644531,2023-04-05 13:30:00
2023-06-16 13:30:00,XLE,37.282596588134766,2431,40.43000030517578,98285.33074188232,98322.61333847046,-145.86333847045898,-0.001481320148264409,False,41.2599983215332,0.9114281790597099,2023-04-05 13:30:00
2023-06-20 13:30:00,XLE,37.282596588134766,2431,39.18000030517578,95246.58074188232,95283.86333847046,-3038.75,-0.030905911639464434,False,41.2599983215332,0.9621426718575614,2023-04-05 13:30:00
2023-06-21 13:30:00,XLE,94894.90370941162,0,39.4900016784668,0.0,94894.90370941162,-388.9596290588379,-0.004082114383598845,False,41.2599983215332,0.9657143184116909,2023-04-05 13:30:00
2023-06-22 13:30:00,XLE,94894.90370941162,0,38.959999084472656,0.0,94894.90370941162,0.0,0.0,False,41.2599983215332,0.9367858341761998,2023-04-05 13:30:00
2023-06-23 13:30:00,XLE,94894.90370941162,0,38.68000030517578,0.0,94894.90370941162,0.0,0.0,False,41.2599983215332,0.8817858014787946,2023-04-05 13:30:00
2023-06-26 13:30:00,XLE,94894.90370941162,0,39.375,0.0,94894.90370941162,0.0,0.0,False,41.2599983215332,0.8828574589320591,2023-04-05 13:30:00
2023-06-27 13:30:00,XLE,94894.90370941162,0,39.46500015258789,0.0,94894.90370941162,0.0,0.0,False,41.2599983215332,0.8550000871930804,2023-04-05 13:30:00
2023-06-28 13:30:00,XLE,94894.90370941162,0,39.8650016784668,0.0,94894.90370941162,0.0,0.0,False,41.2599983215332,0.8357143402099609,2023-04-05 13:30:00
2023-06-29 13:30:00,XLE,94894.90370941162,0,40.32500076293945,0.0,94894.90370941162,0.0,0.0,False,41.04499816894531,0.7982145036969867,2023-04-05 13:30:00
2023-06-30 13:30:00,XLE,94894.90370941162,0,40.584999084472656,0.0,94894.90370941162,0.0,0.0,False,40.79499816894531,0.796428952898298,2023-04-05 13:30:00
2023-07-03 13:30:00,XLE,94894.90370941162,0,40.68000030517578,0.0,94894.90370941162,0.0,0.0,False,40.790000915527344,0.7803576333182198,2023-04-05 13:30:00
2023-07-05 13:30:00,XLE,94894.90370941162,0,40.45500183105469,0.0,94894.90370941162,0.0,0.0,False,40.98500061035156,0.7553580147879464,2023-04-05 13:30:00
2023-07-06 13:30:00,XLE,94894.90370941162,0,39.54499816894531,0.0,94894.90370941162,0.0,0.0,False,40.98500061035156,0.7492869240897042,2023-04-05 13:30:00
2023-07-26 13:30:00,XLE,100000.0,0,43.06999969482422,0.0,100000.0,5105.096290588379,0.05379737047019173,False,43.30500030517578,0.7828576224190849,2023-07-07 13:30:00
2023-07-27 13:30:00,XLE,100000.0,0,42.79499816894531,0.0,100000.0,0.0,0.0,False,43.30500030517578,0.7367861611502511,2023-07-07 13:30:00
2023-07-28 13:30:00,XLE,100000.0,0,42.92499923706055,0.0,100000.0,0.0,0.0,False,43.47999954223633,0.744286128452846,2023-07-07 13:30:00
2023-07-31 13:30:00,XLE,100000.0,0,43.7400016784668,0.0,100000.0,0.0,0.0,True,43.47999954223633,0.7428577968052456,2023-07-07 13:30:00
2023-08-01 13:30:00,XLE,18.32815170288086,2295,43.53499984741211,99912.82464981079,99931.15280151367,-68.84719848632812,-0.0006884719848633258,False,43.8650016784668,0.7467866625104632,2023-07-07 13:30:00
2023-08-02 13:30:00,XLE,18.32815170288086,2295,42.96500015258789,98604.67535018921,98623.00350189209,-1308.149299621582,-0.013090505442480693,False,43.8650016784668,0.7557152339390346,2023-07-07 13:30:00
2023-08-03 13:30:00,XLE,18.32815170288086,2295,43.400001525878906,99603.00350189209,99621.33165359497,998.3281517028809,0.010122670333029715,False,43.8650016784668,0.7371436527797154,2023-07-07 13:30:00
2023-08-04 13:30:00,XLE,18.32815170288086,2295,43.459999084472656,99740.69789886475,99759.02605056763,137.69439697265625,0.001382177839696519,False,43.8650016784668,0.7628577096121651,2023-07-07 13:30:00
2023-08-07 13:30:00,XLE,18.32815170288086,2295,43.5099983215332,99855.4461479187,99873.77429962158,114.74824905395508,0.001150254303763809,False,44.119998931884766,0.7214290073939732,2023-07-07 13:30:00
2023-08-08 13:30:00,XLE,18.32815170289541,2295,43.724998474121094,100348.87149810791,100367.1996498108,493.42535018922354,0.004940489669579717,False,44.119998931884766,0.767857415335519,2023-07-07 13:30:00
2023-08-09 13:30:00,XLE,18.32815170288086,2295,44.275001525878906,101611.12850189209,101629.45665359497,1262.2570037841651,0.012576389579347369,True,44.119998931884766,0.7953572954450335,2023-07-07 13:30:00
2023-08-10 13:30:00,XLE,18.32815170288086,2295,44.27000045776367,101599.65105056763,101617.97920227051,-11.47745132446289,-0.00011293429781467079,False,44.68000030517578,0.8217860630580357,2023-07-07 13:30:00
2023-08-11 13:30:00,XLE,18.328151702866307,2295,44.95000076293945,103160.25175094604,103178.57990264891,1560.6007003784034,0.015357525436242137,True,44.845001220703125,0.8053575243268695,2023-07-07 13:30:00
2023-08-14 13:30:00,XLE,18.32815170288086,2295,44.7599983215332,102724.1961479187,102742.52429962158,-436.0556030273292,-0.004226222181374806,False,45.0,0.7864289964948382,2023-07-07 13:30:00
2023-08-15 13:30:00,XLE,18.32815170289541,2295,43.83000183105469,100589.85420227051,100608.1823539734,-2134.341945648179,-0.02077369580120425,False,45.0,0.8157144274030413,2023-07-07 13:30:00
2023-08-16 13:30:00,XLE,18.32815170288086,2295,43.45000076293945,99717.75175094604,99736.07990264893,-872.1024513244774,-0.008668305409356591,False,45.0,0.8246429988316127,2023-07-07 13:30:00
2023-08-17 13:30:00,XLE,18.328151702866307,2295,43.970001220703125,100911.15280151367,100929.48095321654,1193.4010505676124,0.0119655901027238,False,45.0,0.8592856270926339,2023-07-07 13:30:00
2023-08-18 13:30:00,XLE,18.328151702866307,2295,44.404998779296875,101909.47219848633,101927.8003501892,998.3193969726562,0.00989125662337842,False,45.0,0.8553567613874163,2023-07-07 13:30:00
2023-08-21 13:30:00,XLE,18.32815170288086,2295,44.125,101266.875,101285.20315170288,-642.5971984863136,-0.006304435063629099,False,45.0,0.8746422358921596,2023-07-07 13:30:00
2023-08-22 13:30:00,XLE,18.32815170288086,2295,43.78499984741211,100486.57464981079,100504.90280151367,-780.300350189209,-0.007703991559561696,False,45.0,0.8489279065813337,2023-07-07 13:30:00
2023-08-23 13:30:00,XLE,99414.78130340576,0,43.67499923706055,0.0,99414.78130340576,-1090.1214981079102,-0.010846450946386033,False,45.0,0.8421421051025391,2023-07-07 13:30:00
2023-08-24 13:30:00,XLE,99414.78130340576,0,43.375,0.0,99414.78130340576,0.0,0.0,False,45.0,0.8324993678501674,2023-07-07 13:30:00
2023-08-25 13:30:00,XLE,99414.78130340576,0,43.79499816894531,0.0,99414.78130340576,0.0,0.0,False,45.0,0.8571423121861049,2023-07-07 13:30:00
2023-08-28 13:30:00,XLE,99414.78130340576,0,44.09000015258789,0.0,99414.78130340576,0.0,0.0,False,44.94499969482422,0.8117852892194476,2023-07-07 13:30:00
2023-08-29 13:30:00,XLE,99414.78130340576,0,44.209999084472656,0.0,99414.78130340576,0.0,0.0,False,44.76499938964844,0.7782137734549386,2023-07-07 13:30:00
2023-08-30 13:30:00,XLE,99414.78130340576,0,44.43000030517578,0.0,99414.78130340576,0.0,0.0,False,44.76499938964844,0.7371422903878349,2023-07-07 13:30:00
2023-08-31 13:30:00,XLE,99414.78130340576,0,44.459999084472656,0.0,99414.78130340576,0.0,0.0,False,44.76499938964844,0.7207137516566685,2023-07-07 13:30:00
2023-09-01 13:30:00,XLE,99414.78130340576,0,45.369998931884766,0.0,99414.78130340576,0.0,0.0,True,44.76499938964844,0.7542849949428013,2023-07-07 13:30:00
2023-09-05 13:30:00,XLE,-549.5936965942383,2191,45.61000061035156,99931.51133728027,99381.91764068604,-32.86366271972656,-0.0003305711916161691,True,45.41999816894531,0.732499531337193,2023-07-07 13:30:00
2023-09-06 13:30:00,XLE,-549.5936965942383,2191,45.630001068115234,99975.33234024048,99425.73864364624,43.82100296020508,0.0004409353733607624,False,46.07500076293945,0.7074996403285435,2023-07-07 13:30:00
2023-09-07 13:30:00,XLE,-549.5936965942383,2191,45.584999084472656,99876.73299407959,99327.13929748535,-98.59934616088867,-0.0009916883445471036,False,46.07500076293945,0.6596426282610212,2023-07-07 13:30:00
2023-09-08 13:30:00,XLE,-549.5936965942383,2191,46.025001525878906,100840.77834320068,100291.18464660645,964.0453491210938,0.009705759734343733,False,46.07500076293945,0.6514284951346261,2023-07-07 13:30:00
2023-09-11 13:30:00,XLE,-549.5936965942383,2191,45.41999816894531,99515.21598815918,98965.62229156494,-1325.562355041504,-0.013217137275946533,False,46.35499954223633,0.6742856161934989,2023-07-07 13:30:00
2023-09-12 13:30:00,XLE,-549.5936965942383,2191,46.4900016784668,101859.59367752075,101309.99998092651,2344.3776893615723,0.023688808649681814,False,46.5,0.7132143293108258,2023-07-07 13:30:00
2023-09-13 13:30:00,XLE,-549.5936965942383,2191,46.13999938964844,101092.73866271973,100543.14496612549,-766.8550148010254,-0.007569391125707203,False,46.540000915527344,0.7046429770333427,2023-07-07 13:30:00
2023-09-14 13:30:00,XLE,-549.5936965942237,2191,46.68000030517578,102275.88066864014,101726.28697204591,1183.1420059204247,0.011767505445737125,True,46.630001068115234,0.713214601789202,2023-07-07 13:30:00
2023-09-15 13:30:00,XLE,-549.5936965942383,2191,46.005001068115234,100796.95734024048,100247.36364364624,-1478.9233283996728,-0.014538261175364386,False,46.845001220703125,0.7089290618896484,2023-07-07 13:30:00
2023-09-18 13:30:00,XLE,-549.5936965942383,2191,46.05500030517578,100906.50566864014,100356.9119720459,109.5483283996582,0.0010927801432172313,False,46.845001220703125,0.7042863028390067,2023-07-07 13:30:00
2023-09-19 13:30:00,XLE,-549.5936965942383,2191,45.625,99964.375,99414.78130340576,-942.1306686401367,-0.009387800502496213,False,46.845001220703125,0.7489291599818638,2023-07-07 13:30:00
2023-09-20 13:30:00,XLE,-549.5936965942383,2191,45.20000076293945,99033.20167160034,98483.6079750061,-931.1733283996582,-0.009366548074554393,False,46.845001220703125,0.7807151249476841,2023-07-07 13:30:00
2023-09-21 13:30:00,XLE,-549.5936965942383,2191,44.58000183105469,97674.78401184082,97125.19031524658,-1358.4176597595215,-0.01379333767000368,False,46.845001220703125,0.8221438271658761,2023-07-07 13:30:00
2023-09-22 13:30:00,XLE,-549.5936965942383,2191,44.654998779296875,97839.10232543945,97289.50862884521,164.3183135986328,0.0016918197335344942,False,46.845001220703125,0.7989294869559151,2023-07-07 13:30:00
2023-09-25 13:30:00,XLE,-549.5936965942383,2191,45.21500015258789,99066.06533432007,98516.47163772583,1226.9630088806152,0.01261146269698421,False,46.845001220703125,0.8021436418805804,2023-07-07 13:30:00
2023-09-26 13:30:00,XLE,-549.5936965942383,2191,44.95500183105469,98496.40901184082,97946.81531524658,-569.656322479248,-0.0057823459672210475,False,46.845001220703125,0.7942861829485212,2023-07-07 13:30:00
2023-09-27 13:30:00,XLE,99173.76996612549,0,46.07500076293945,0.0,99173.76996612549,1226.9546508789062,0.01252674369176665,False,46.845001220703125,0.8514289855957031,2023-07-07 13:30:00
2023-09-28 13:30:00,XLE,99173.76996612549,0,46.125,0.0,99173.76996612549,0.0,0.0,False,46.845001220703125,0.8410718100411552,2023-07-07 13:30:00
2023-09-29 13:30:00,XLE,99173.76996612549,0,45.19499969482422,0.0,99173.76996612549,0.0,0.0,False,46.70500183105469,0.8371432168143136,2023-07-07 13:30:00
2023-10-02 13:30:00,XLE,99173.76996612549,0,44.29499816894531,0.0,99173.76996612549,0.0,0.0,False,46.46500015258789,0.8475001198904855,2023-07-07 13:30:00
2023-10-03 13:30:00,XLE,99173.76996612549,0,44.26499938964844,0.0,99173.76996612549,0.0,0.0,False,46.46500015258789,0.8324999128069196,2023-07-07 13:30:00
2023-10-04 13:30:00,XLE,99173.76996612549,0,42.875,0.0,99173.76996612549,0.0,0.0,False,46.39500045776367,0.9114281790597099,2023-07-07 13:30:00
2023-12-22 14:30:00,XLE,100000.0,0,42.4900016784668,0.0,100000.0,826.2300338745117,0.00833113467559743,False,46.279998779296875,0.6960716247558594,2023-10-05 13:30:00
2023-12-26 14:30:00,XLE,100000.0,0,42.85499954223633,0.0,100000.0,0.0,0.0,False,46.279998779296875,0.6800000326974052,2023-10-05 13:30:00
2023-12-27 14:30:00,XLE,100000.0,0,42.665000915527344,0.0,100000.0,0.0,0.0,False,46.279998779296875,0.6578570774623326,2023-10-05 13:30:00
2023-12-28 14:30:00,XLE,100000.0,0,42.01499938964844,0.0,100000.0,0.0,0.0,False,46.279998779296875,0.6467857360839844,2023-10-05 13:30:00
